Jornada_num,team_a,team_b,win,NET_diff,OER_diff,DER_diff,eFG_diff,ORB_diff,AST_diff,TOV_diff,pos_part_diff
11,979971,979912,1,9.37798781021323,9.281848429166146,-0.09613938104709518,9.714295239753795,2.8037033008245196,5.884023495593597,-1.4988802076600027,-3.9666666666666686
11,981213,979919,1,14.051322554574158,7.975925702950384,-6.075396851623793,6.951569587728422,10.87413913473549,7.848749892189382,-0.16021232150261433,-1.2120987654321027
11,979988,981242,1,6.1638153786464756,-0.4939804766347038,-6.657795855281179,0.5253732455795586,3.456252770198411,-0.3996844237012045,1.148153545070901,-0.8844444444444406
11,981334,979770,1,1.3872788551569304,2.7586731487564222,1.371394293599458,-1.1962464185881387,11.437412855599941,-0.7944930019523788,-0.7908688958903696,0.7945679012345721
11,981206,979952,1,-9.071506675443333,-4.079396694733646,4.992109980709692,-1.798370320979977,8.922647546017657,-3.464702809116888,1.01045704342709,2.9728395061728463
11,981208,981306,0,7.822424568002685,0.6739488235978897,-7.1484757444047915,-1.1441073581155692,0.9713679390454892,0.7034197874157364,-1.5008819786175955,-3.9101234567901315
11,981492,981346,1,12.522274125453016,4.30765357897878,-8.21462054647425,1.9765738002078876,-1.4324366347716229,3.171201213080158,-3.3983261758633176,-0.5935802469135751
11,979770,981334,0,-1.3872788551569304,-2.7586731487564222,-1.371394293599458,1.1962464185881387,-11.437412855599941,0.7944930019523788,0.7908688958903696,-0.7945679012345721
11,979952,981356,0,3.1478634740126905,3.0971499579112702,-0.050713516101396294,7.175541666440267,-2.4490637094731404,6.2958016478942564,2.6549730742518403,0.8281481481481308
11,979919,981213,0,-14.051322554574158,-7.975925702950384,6.075396851623793,-6.951569587728422,-10.87413913473549,-7.848749892189382,0.16021232150261433,1.2120987654321027
11,981242,979988,0,-6.1638153786464756,0.4939804766347038,6.657795855281179,-0.5253732455795586,-3.456252770198411,0.3996844237012045,-1.148153545070901,0.8844444444444406
11,981356,981288,1,2.447836401555628,3.9958970682971824,1.5480606667415273,-1.2612088803088284,-0.5476807369477363,0.8612568693001119,-3.2066740262076934,-2.6365432098765496
11,981288,981356,0,-2.447836401555628,-3.9958970682971824,-1.5480606667415273,1.2612088803088284,0.5476807369477363,-0.8612568693001119,3.2066740262076934,2.6365432098765496
11,979912,979971,0,-9.37798781021323,-9.281848429166146,0.09613938104709518,-9.714295239753795,-2.8037033008245196,-5.884023495593597,1.4988802076600027,3.9666666666666686
12,981492,979912,1,9.161057781600327,7.784137404802699,-1.3769203767976492,5.559293833455804,6.098099512760374,5.4147224613795295,-0.7023132417690778,-1.0222222222222115
12,981288,981334,0,-13.528125020622047,-13.61275789634717,-0.0846328757250987,-6.200510199944496,-16.887630742640695,-7.1744629051931845,1.6432534584943355,-0.09288888888887925
12,981213,981208,1,16.89413519298729,8.75331902318738,-8.140816169799969,7.912672871580796,4.439402043496912,5.139637258433922,-0.9813074874830363,2.607777777777784
12,981242,979971,0,-15.11768748344583,-9.840311765461834,5.277375717983979,-10.008691806233195,-2.150388128274848,-3.188799792639543,1.7308118173669378,4.387999999999991
12,981206,979919,0,-9.722824937840736,-3.682348808322388,6.0404761295183675,2.06419581208052,8.925926919323306,2.1138899851786466,3.0035515898749345,-1.4308888888889015
12,981334,981288,1,13.528125020622047,13.61275789634717,0.0846328757250987,6.200510199944496,16.887630742640695,7.1744629051931845,-1.6432534584943355,0.09288888888887925
12,981208,981213,0,-16.89413519298729,-8.75331902318738,8.140816169799969,-7.912672871580796,-4.439402043496912,-5.139637258433922,0.9813074874830363,-2.607777777777784
12,981306,979770,0,-14.065399992351018,-4.679147932443712,9.3862520599073,-5.808364858917116,-0.40465104575897115,-3.442440985531263,0.009914382330681093,2.8875555555555508
12,979988,981356,1,0.2451339897828979,-3.991270282007058,-4.236404271789958,-0.07471983414358618,2.3578080673835444,1.6735520021206067,2.9423505774837064,3.6768888888888824
12,979912,981492,0,-9.161057781600327,-7.784137404802699,1.3769203767976492,-5.559293833455804,-6.098099512760374,-5.4147224613795295,0.7023132417690778,1.0222222222222115
12,981356,979988,0,-0.2451339897828979,3.991270282007058,4.236404271789958,0.07471983414358618,-2.3578080673835444,-1.6735520021206067,-2.9423505774837064,-3.6768888888888824
12,979770,981306,1,14.065399992351018,4.679147932443712,-9.3862520599073,5.808364858917116,0.40465104575897115,3.442440985531263,-0.009914382330681093,-2.8875555555555508
12,979919,981206,1,9.722824937840736,3.682348808322388,-6.0404761295183675,-2.06419581208052,-8.925926919323306,-2.1138899851786466,-3.0035515898749345,1.4308888888889015
12,979952,981334,0,-8.351721511652391,-7.107306738069099,1.2444147735833155,-1.022489398625666,-19.854971014689756,0.01783660630498929,1.2798559202815785,-1.690444444444438
12,981346,979952,1,-6.811462220360519,-2.614094859281586,4.197367361078918,-3.466056738314599,9.226846340396147,-4.55720493251334,1.0059628549800586,2.3915555555555557
12,979971,981242,1,15.11768748344583,9.840311765461834,-5.277375717983979,10.008691806233195,2.150388128274848,3.188799792639543,-1.7308118173669378,-4.387999999999991
13,981334,979988,1,7.909423985282605,11.378984929228501,3.4695609439459005,6.7747847691557865,11.638248288952624,3.1012894316414563,-1.232603824886123,-1.0755555555555532
13,979971,981356,1,9.659689824073098,6.327258283679683,-3.3324315403933795,8.667828958853484,-0.29538121436154086,5.340394740249721,-0.9020923963684471,0.4208080808080723
13,979952,981306,1,8.482239721924126,0.489735366450752,-7.992504355473365,2.5294473151195973,-5.388440888026963,2.050210414220384,0.19231065499284306,-3.5844444444444434
13,981346,981206,1,2.58887781462549,1.739652455962144,-0.8492253586633467,-2.115537145168581,1.2352652507496416,-1.0195823620742015,0.019822798973942568,-0.9286868686868814
13,981356,979971,0,-9.659689824073098,-6.327258283679683,3.3324315403933795,-8.667828958853484,0.29538121436154086,-5.340394740249721,0.9020923963684471,-0.4208080808080723
13,979770,981213,0,-8.212932707793938,-2.6797037121202365,5.533228995673753,-1.0788581077008814,-1.730400654644189,-1.1889938852834767,1.083039269821164,-2.2565656565656695
13,979912,979952,1,-3.9262798434635826,-6.137607417412362,-2.211327573948786,-7.52464689681063,3.4776023502328286,-6.658660038674723,-0.9934858300961569,3.110505050505054
